,tenure,MonthlyCharges,TotalCharges,gender_Male,Contract_One year,Contract_Two year,InternetService_Fiber optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_New,Churn_Yes
421,67,105.4,6989.45,True,True,False,True,False,True,False,False,False,False
422,29,51.6,1442.0,True,False,False,False,False,True,False,False,False,False
423,55,85.5,4713.4,True,False,False,True,False,False,False,False,False,False
424,23,75.6,1758.6,False,False,False,True,False,False,False,False,False,True
425,34,100.05,3480.0,True,False,False,True,False,True,False,False,False,True
426,52,91.25,4738.3,True,True,False,True,False,True,False,False,False,False
427,72,115.75,8399.15,True,False,True,True,True,False,False,False,False,False
428,58,94.7,5430.35,True,True,False,True,True,False,False,False,False,False
429,56,99.9,5706.3,False,False,True,True,False,False,False,False,False,False
430,2,79.95,174.45,True,False,False,True,False,True,False,False,True,False
431,68,107.15,7379.8,True,True,False,True,True,False,False,False,False,False
432,1,85.0,85.0,False,False,False,True,False,True,False,False,True,True
433,12,89.55,1021.75,True,False,False,True,False,True,False,True,False,False
434,63,81.55,5029.05,False,False,False,True,False,False,False,False,False,False
435,33,58.45,1955.4,False,True,False,False,False,False,True,False,False,False
436,69,95.65,6744.2,False,True,False,True,True,False,False,False,False,False
437,60,80.6,4946.7,False,False,True,False,False,False,False,False,False,False
438,72,113.1,8248.5,False,False,True,True,False,False,False,False,False,False
439,11,58.95,601.6,False,False,False,False,False,False,True,True,False,False
440,10,86.05,834.1,True,False,False,True,False,False,False,True,False,True
441,13,45.55,597.0,True,False,False,False,True,False,False,False,False,True
442,34,78.95,2647.2,True,True,False,True,False,False,False,False,False,False
443,39,86.3,3266.0,True,False,False,True,False,False,True,False,False,True
444,65,105.05,6744.25,False,True,False,True,False,False,False,False,False,False
445,50,101.9,5265.5,True,True,False,True,False,False,False,False,False,False
446,72,110.3,7966.9,True,False,True,True,False,False,False,False,False,False
447,72,115.6,8220.4,False,False,True,True,False,False,False,False,False,False
448,32,80.35,2596.15,True,False,False,True,False,False,False,False,False,True
449,56,68.75,3808.0,False,True,False,False,False,False,False,False,False,False
450,38,70.6,2708.2,True,True,False,False,False,False,True,False,False,False
451,11,70.2,760.05,True,False,False,True,False,True,False,True,False,False
452,1,49.3,49.3,True,False,False,False,False,True,False,False,True,False
453,56,107.25,6033.3,True,True,False,True,False,True,False,False,False,False
454,7,69.7,516.15,True,False,False,False,True,False,False,True,False,False
455,59,99.5,5861.75,True,False,True,True,True,False,False,False,False,False
456,7,64.3,445.95,True,False,False,False,False,False,False,True,False,False
457,71,70.85,4973.4,True,False,True,False,True,False,False,False,False,False
458,15,101.9,1667.25,True,True,False,True,False,True,False,False,False,False
459,71,73.5,5357.75,True,False,True,False,True,False,False,False,False,False
460,35,100.25,3527.6,False,False,False,True,False,True,False,False,False,True
461,11,40.4,422.6,False,True,False,False,True,False,False,True,False,False
462,47,59.6,2754.0,True,False,True,False,False,False,False,False,False,False
463,11,64.9,697.25,False,True,False,False,True,False,False,True,False,False
464,56,100.3,5614.45,True,True,False,True,True,False,False,False,False,True
465,28,110.85,3204.4,False,False,False,True,False,True,False,False,False,False
466,61,81.05,4747.65,True,False,True,False,False,False,True,False,False,False
467,31,98.05,3082.1,True,True,False,True,False,False,False,False,False,False
468,9,70.5,597.9,True,False,False,True,False,True,False,True,False,False
469,35,94.55,3365.4,True,False,False,True,False,True,False,False,False,False
470,1,75.3,75.3,False,False,False,True,False,False,True,False,True,True
471,4,89.2,346.2,False,False,False,True,False,True,False,False,True,True
472,1,85.7,85.7,False,False,False,True,False,True,False,False,True,True
473,52,63.25,3342.45,True,False,True,False,True,False,False,False,False,False
474,72,99.15,7422.1,True,False,True,True,False,True,False,False,False,False
475,71,90.4,6668.05,True,False,True,False,False,True,False,False,False,False
476,72,111.9,8071.05,True,False,True,True,True,False,False,False,False,False
477,63,83.5,5435.0,True,False,True,False,True,False,False,False,False,False
478,30,84.3,2438.6,True,False,False,True,True,False,False,False,False,False
479,1,45.6,45.6,True,False,False,False,False,False,True,False,True,False
480,12,61.65,713.75,False,False,False,False,False,False,True,True,False,True
481,16,54.85,916.15,True,False,True,False,False,False,True,False,False,False
482,4,65.55,237.2,True,False,False,False,False,False,True,False,True,False
483,51,90.35,4614.55,True,True,False,True,True,False,False,False,False,False
484,16,74.55,1170.5,True,False,False,True,True,False,False,False,False,False
485,66,74.25,4859.25,False,True,False,True,False,False,False,False,False,False
486,46,108.65,4903.2,True,False,True,True,False,True,False,False,False,False
487,32,109.55,3608.0,False,True,False,True,False,False,False,False,False,False
488,72,86.65,6094.25,True,False,True,False,True,False,False,False,False,False
489,38,81.0,3084.9,True,False,True,False,True,False,False,False,False,False
490,51,47.85,2356.75,True,True,False,False,True,False,False,False,False,False
491,72,114.55,8306.05,True,False,True,True,False,False,False,False,False,False
492,65,105.25,6786.4,False,False,False,True,False,False,False,False,False,True
493,9,29.95,248.95,True,False,False,False,False,True,False,True,False,True
494,9,65.0,663.05,False,False,False,False,False,False,True,True,False,True
495,44,109.8,4860.35,False,True,False,True,True,False,False,False,False,False
496,50,69.5,3418.2,True,False,True,False,False,False,False,False,False,False
497,15,48.85,631.4,False,False,False,False,False,False,True,False,False,False
498,8,25.25,186.3,True,False,False,False,True,False,False,True,False,False
499,66,102.85,6976.75,False,True,False,True,True,False,False,False,False,False
500,57,87.55,4884.85,False,False,False,True,False,False,False,False,False,False
501,7,78.55,522.95,False,False,False,True,False,False,False,True,False,False
502,10,34.55,362.6,True,False,False,False,False,False,False,True,False,False
503,62,92.05,5755.8,False,True,False,True,False,True,False,False,False,False
504,40,85.05,3355.65,True,True,False,True,False,True,False,False,False,False
505,25,95.15,2395.7,False,False,False,True,False,True,False,False,False,False
506,23,84.25,1968.1,True,False,False,True,False,True,False,False,False,False
507,66,104.6,6819.45,False,True,False,True,True,False,False,False,False,False
508,72,111.65,7943.45,False,False,True,True,False,True,False,False,False,False
509,49,90.05,4547.25,True,False,False,True,True,False,False,False,False,True
510,43,110.75,4687.9,True,False,False,True,False,False,False,False,False,True
511,46,55.0,2473.95,False,False,False,False,False,False,False,False,False,False
512,72,89.85,6562.9,True,False,True,False,True,False,False,False,False,False
513,40,54.55,2236.2,False,True,False,False,False,False,False,False,False,False
514,65,105.5,6985.65,False,False,False,True,False,True,False,False,False,True
515,31,99.45,3109.9,True,False,True,True,False,False,False,False,False,False
516,68,70.9,4911.35,False,False,True,False,True,False,False,False,False,False
517,56,104.55,5794.65,True,True,False,True,False,False,False,False,False,True
518,10,85.25,855.3,True,False,False,True,False,True,False,True,False,True
519,43,56.15,2499.3,False,False,False,False,False,True,False,False,False,True
520,1,89.55,89.55,True,False,False,True,False,True,False,False,True,True
521,49,89.85,4287.2,False,True,False,True,False,False,False,False,False,False
522,20,94.55,1899.65,True,False,False,True,False,True,False,False,False,True
523,1,45.7,45.7,True,False,False,False,False,False,True,False,True,True
524,50,69.65,3442.15,True,True,False,False,False,True,False,False,False,False
525,2,89.5,161.5,False,False,False,True,False,True,False,False,True,True
526,24,70.0,1732.6,True,False,False,True,True,False,False,False,False,False
527,3,69.55,222.3,False,False,False,True,False,False,False,False,True,True
528,1,74.6,74.6,False,False,False,True,False,False,True,False,True,True
529,10,95.1,865.1,True,False,False,True,True,False,False,True,False,False
530,68,88.85,6132.7,True,False,True,False,True,False,False,False,False,False
531,45,78.8,3597.5,True,True,False,False,False,False,False,False,False,False
532,4,24.25,96.05,False,False,False,False,False,False,True,False,True,True
533,10,45.25,428.7,False,False,False,False,False,False,True,True,False,False
534,65,69.55,4459.15,True,False,True,False,False,False,True,False,False,False
535,3,74.75,238.1,False,False,False,True,False,False,True,False,True,False
536,2,69.65,145.15,False,False,False,True,False,True,False,False,True,True
537,49,30.2,1453.1,True,False,False,False,False,False,False,False,False,False
538,4,45.65,191.05,False,False,False,False,False,False,True,False,True,True
539,70,57.8,4039.3,False,False,True,False,False,False,False,False,False,False
540,1,75.05,75.05,False,False,False,True,False,False,True,False,True,True
541,52,49.15,2550.9,True,False,False,False,False,True,False,False,False,True
542,65,110.35,7246.15,True,False,True,True,False,True,False,False,False,False
543,2,34.7,62.25,False,False,False,False,False,True,False,False,True,True
544,3,107.95,313.6,True,False,False,True,False,False,True,False,True,False
545,45,81.4,3775.85,True,False,False,True,False,False,False,False,False,False
546,1,80.0,80.0,True,False,False,True,False,True,False,False,True,True
547,61,73.8,4616.05,False,False,True,False,False,False,False,False,False,False
548,3,64.4,195.65,True,False,False,False,True,False,False,False,True,False
549,40,103.75,4188.4,False,True,False,True,True,False,False,False,False,False
550,1,71.1,71.1,False,False,False,True,False,False,True,False,True,False
551,1,49.9,49.9,False,False,False,False,False,True,False,False,True,False
552,2,49.25,91.1,True,False,False,False,False,True,False,False,True,True
553,52,30.1,1623.4,True,True,False,False,False,False,True,False,False,False
554,51,83.4,4149.45,True,False,False,True,False,False,False,False,False,False
555,31,75.25,2344.5,True,True,False,False,False,False,False,False,False,False
556,3,75.1,270.7,False,False,False,True,True,False,False,False,True,True
557,72,85.15,6316.2,True,False,True,False,False,False,False,False,False,False
558,3,50.15,168.15,True,False,False,False,False,True,False,False,True,True
559,47,84.95,4018.05,True,True,False,True,False,False,False,False,False,False
560,72,66.5,4811.6,True,False,True,False,True,False,False,False,False,False
561,66,63.3,4189.7,True,False,True,False,False,False,False,False,False,False
562,35,83.15,2848.45,True,False,False,True,False,True,False,False,False,False
563,29,84.9,2516.2,True,False,False,True,False,True,False,False,False,False
564,4,49.25,208.45,True,False,False,False,False,False,True,False,True,False
565,25,79.85,2015.35,False,False,False,True,False,False,False,False,False,True
566,65,59.6,3739.8,False,False,True,False,False,False,True,False,False,False
567,27,104.65,2964.0,True,True,False,True,False,False,False,False,False,False
568,29,75.3,2263.4,True,False,False,True,True,False,False,False,False,False
569,29,80.1,2211.8,True,False,False,False,True,False,False,False,False,False
570,20,81.0,1683.7,False,False,False,True,False,False,True,False,False,False
571,14,86.0,1164.05,False,False,False,True,False,False,True,False,False,False
572,46,89.15,4245.55,True,False,False,True,True,False,False,False,False,False
573,71,58.25,4145.9,False,False,True,False,False,False,False,False,False,False
574,32,85.65,2664.3,True,False,False,True,False,False,False,False,False,False
575,26,50.35,1277.5,False,False,False,False,True,False,False,False,False,False
576,68,80.35,5589.3,True,False,False,True,True,False,False,False,False,False
577,4,85.95,381.3,False,False,False,True,False,True,False,False,True,True
578,3,45.35,141.5,True,False,False,False,False,True,False,False,True,True
579,33,94.5,3105.55,True,False,False,True,False,True,False,False,False,True
580,5,80.85,356.1,False,False,False,True,False,True,False,False,True,False
581,30,91.7,2758.15,False,False,False,True,True,False,False,False,False,True
582,65,74.2,4805.65,True,False,True,False,True,False,False,False,False,False
583,45,87.25,3941.7,False,False,False,True,False,True,False,False,False,True
584,25,75.5,1901.05,True,False,False,True,False,True,False,False,False,False
585,72,79.05,5730.7,False,False,True,True,False,False,False,False,False,False
